atomicconsents,data,originregion,requestid,serialnumber,source_file_name,event_local_timestamp
011b0111,"{""recordIndex"":2692,""recordFormatVersion"":11,""recordSize"":89,""startTime"":1649801186,""expCredit"":2,""startBatteryGaugeLevel"":89,""endBatteryGaugeLevel"":89,""controlStartBatteryVoltage"":109,""controlStartTemperature2"":26,""controlInternalResistorIndicator"":0,""controlEndBatteryVoltage"":101,""controlEndTemperature2"":33,""controlStopReason"":0,""startReason"":1,""SKU"":8,""startTemp1"":24,""startTemp2"":24,""startDCDCVoltage"":null,""endTemp1"":39,""endTemp2"":36,""endDCDCVoltage"":null,""DCDCVoltageVariation"":null,""internalResistorIndicator"":11,""startConductance"":3999,""firstValleyConductance"":3541,""firstDeltaScurveConductance"":540,""lastDeltaScurveConductance"":551,""preheatSlopeTime"":34,""outOfRangeRegulation"":0,""driftCompensationError"":0,""heatingDuration"":46,""pauseDuration"":0,""pauseTimeStamp"":0,""pauseEnergy"":0,""heatingEnergy"":329,""engineStopReason"":8,""heatingProfile"":1414541876,""startBatteryVoltage"":null,""endBatteryVoltage"":null,""batteryVoltageVariation"":null,""lastValleyConductance"":3565,""firstHillConductance"":4094,""calibrationDuration"":19,""hotAlarmTreated"":0,""maximumDeltaSvariation"":2,""validScurveDetected"":2,""coolingSequenceFailure"":0,""calibrationPulseFailure"":0,""applicationVersion"":""100.15.1"",""puffCount"":14,""puffs"":[{""duration"":1,""energy"":2,""startTime"":11},{""duration"":0,""energy"":1,""startTime"":18},{""duration"":1,""energy"":3,""startTime"":19},{""duration"":1,""energy"":2,""startTime"":21},{""duration"":1,""energy"":2,""startTime"":22},{""duration"":1,""energy"":3,""startTime"":26},{""duration"":1,""energy"":3,""startTime"":28},{""duration"":1,""energy"":2,""startTime"":29},{""duration"":3,""energy"":2,""startTime"":37},{""duration"":1,""energy"":2,""startTime"":38},{""duration"":1,""energy"":2,""startTime"":40},{""duration"":1,""energy"":3,""startTime"":41},{""duration"":1,""energy"":3,""startTime"":43},{""duration"":0,""energy"":0,""startTime"":45}],""index"":2692}",eu-west-1,02c5a985-1665-41c9-ae70-27d2f21aaf6f__USAGE_DATA,0x0032005500040000E6AD,iotv2_prd_euexperience00320055_001_2022-04-28-04-08-57-767_utc_dl.csv,"4/28/2022, 9:39:01 AM"
011b0111,"{""recordIndex"":2700,""recordFormatVersion"":11,""recordSize"":89,""startTime"":1649843054,""expCredit"":2,""startBatteryGaugeLevel"":87,""endBatteryGaugeLevel"":87,""controlStartBatteryVoltage"":109,""controlStartTemperature2"":27,""controlInternalResistorIndicator"":0,""controlEndBatteryVoltage"":97,""controlEndTemperature2"":37,""controlStopReason"":0,""startReason"":1,""SKU"":8,""startTemp1"":26,""startTemp2"":26,""startDCDCVoltage"":null,""endTemp1"":44,""endTemp2"":41,""endDCDCVoltage"":null,""DCDCVoltageVariation"":null,""internalResistorIndicator"":9,""startConductance"":4007,""firstValleyConductance"":3534,""firstDeltaScurveConductance"":508,""lastDeltaScurveConductance"":513,""preheatSlopeTime"":38,""outOfRangeRegulation"":0,""driftCompensationError"":0,""heatingDuration"":55,""pauseDuration"":0,""pauseTimeStamp"":0,""pauseEnergy"":0,""heatingEnergy"":372,""engineStopReason"":8,""heatingProfile"":1414541876,""startBatteryVoltage"":null,""endBatteryVoltage"":null,""batteryVoltageVariation"":null,""lastValleyConductance"":3544,""firstHillConductance"":4054,""calibrationDuration"":19,""hotAlarmTreated"":0,""maximumDeltaSvariation"":0,""validScurveDetected"":2,""coolingSequenceFailure"":0,""calibrationPulseFailure"":0,""applicationVersion"":""100.15.1"",""puffCount"":14,""puffs"":[{""duration"":1,""energy"":3,""startTime"":14},{""duration"":1,""energy"":2,""startTime"":16},{""duration"":4,""energy"":3,""startTime"":21},{""duration"":3,""energy"":4,""startTime"":28},{""duration"":3,""energy"":4,""startTime"":33},{""duration"":1,""energy"":0,""startTime"":35},{""duration"":2,""energy"":3,""startTime"":36},{""duration"":4,""energy"":4,""startTime"":41},{""duration"":1,""energy"":0,""startTime"":43},{""duration"":0,""energy"":0,""startTime"":44},{""duration"":0,""energy"":2,""startTime"":46},{""duration"":2,""energy"":4,""startTime"":50},{""duration"":0,""energy"":2,""startTime"":52},{""duration"":0,""energy"":0,""startTime"":54}],""index"":2700}",eu-west-1,02c5a985-1665-41c9-ae70-27d2f21aaf6f__USAGE_DATA,0x0032005500040000E6AD,iotv2_prd_euexperience00320055_001_2022-04-28-04-08-57-767_utc_dl.csv,"4/28/2022, 9:39:01 AM"
011b0111,"{""recordIndex"":2704,""recordFormatVersion"":11,""recordSize"":89,""startTime"":1649855487,""expCredit"":2,""startBatteryGaugeLevel"":83,""endBatteryGaugeLevel"":83,""controlStartBatteryVoltage"":109,""controlStartTemperature2"":27,""controlInternalResistorIndicator"":0,""controlEndBatteryVoltage"":102,""controlEndTemperature2"":41,""controlStopReason"":0,""startReason"":1,""SKU"":8,""startTemp1"":25,""startTemp2"":25,""startDCDCVoltage"":null,""endTemp1"":48,""endTemp2"":46,""endDCDCVoltage"":null,""DCDCVoltageVariation"":null,""internalResistorIndicator"":11,""startConductance"":4027,""firstValleyConductance"":3574,""firstDeltaScurveConductance"":562,""lastDeltaScurveConductance"":564,""preheatSlopeTime"":31,""outOfRangeRegulation"":0,""driftCompensationError"":19,""heatingDuration"":85,""pauseDuration"":0,""pauseTimeStamp"":0,""pauseEnergy"":0,""heatingEnergy"":494,""engineStopReason"":8,""heatingProfile"":1414541876,""startBatteryVoltage"":null,""endBatteryVoltage"":null,""batteryVoltageVariation"":null,""lastValleyConductance"":3592,""firstHillConductance"":4141,""calibrationDuration"":18,""hotAlarmTreated"":0,""maximumDeltaSvariation"":0,""validScurveDetected"":2,""coolingSequenceFailure"":0,""calibrationPulseFailure"":0,""applicationVersion"":""100.15.1"",""puffCount"":14,""puffs"":[{""duration"":0,""energy"":1,""startTime"":22},{""duration"":1,""energy"":2,""startTime"":33},{""duration"":0,""energy"":1,""startTime"":35},{""duration"":2,""energy"":3,""startTime"":38},{""duration"":1,""energy"":1,""startTime"":55},{""duration"":3,""energy"":3,""startTime"":57},{""duration"":1,""energy"":3,""startTime"":60},{""duration"":1,""energy"":0,""startTime"":72},{""duration"":1,""energy"":0,""startTime"":73},{""duration"":1,""energy"":2,""startTime"":76},{""duration"":1,""energy"":1,""startTime"":78},{""duration"":1,""energy"":1,""startTime"":79},{""duration"":1,""energy"":3,""startTime"":81},{""duration"":0,""energy"":0,""startTime"":83}],""index"":2704}",eu-west-1,02c5a985-1665-41c9-ae70-27d2f21aaf6f__USAGE_DATA,0x0032005500040000E6AD,iotv2_prd_euexperience00320055_001_2022-04-28-04-08-57-767_utc_dl.csv,"4/28/2022, 9:39:01 AM"
011b0111,"{""recordIndex"":2705,""recordFormatVersion"":11,""recordSize"":89,""startTime"":1649885151,""expCredit"":2,""startBatteryGaugeLevel"":88,""endBatteryGaugeLevel"":88,""controlStartBatteryVoltage"":107,""controlStartTemperature2"":24,""controlInternalResistorIndicator"":0,""controlEndBatteryVoltage"":101,""controlEndTemperature2"":35,""controlStopReason"":0,""startReason"":1,""SKU"":8,""startTemp1"":23,""startTemp2"":23,""startDCDCVoltage"":null,""endTemp1"":41,""endTemp2"":37,""endDCDCVoltage"":null,""DCDCVoltageVariation"":null,""internalResistorIndicator"":9,""startConductance"":3993,""firstValleyConductance"":3502,""firstDeltaScurveConductance"":548,""lastDeltaScurveConductance"":515,""preheatSlopeTime"":41,""outOfRangeRegulation"":0,""driftCompensationError"":0,""heatingDuration"":50,""pauseDuration"":0,""pauseTimeStamp"":0,""pauseEnergy"":0,""heatingEnergy"":360,""engineStopReason"":8,""heatingProfile"":1414541876,""startBatteryVoltage"":null,""endBatteryVoltage"":null,""batteryVoltageVariation"":null,""lastValleyConductance"":3552,""firstHillConductance"":4065,""calibrationDuration"":20,""hotAlarmTreated"":0,""maximumDeltaSvariation"":6,""validScurveDetected"":2,""coolingSequenceFailure"":0,""calibrationPulseFailure"":0,""applicationVersion"":""100.15.1"",""puffCount"":14,""puffs"":[{""duration"":1,""energy"":0,""startTime"":11},{""duration"":1,""energy"":2,""startTime"":19},{""duration"":0,""energy"":2,""startTime"":21},{""duration"":1,""energy"":3,""startTime"":23},{""duration"":0,""energy"":1,""startTime"":25},{""duration"":1,""energy"":3,""startTime"":27},{""duration"":1,""energy"":3,""startTime"":29},{""duration"":1,""energy"":3,""startTime"":32},{""duration"":2,""energy"":3,""startTime"":38},{""duration"":2,""energy"":2,""startTime"":40},{""duration"":2,""energy"":2,""startTime"":41},{""duration"":2,""energy"":4,""startTime"":43},{""duration"":5,""energy"":2,""startTime"":45},{""duration"":0,""energy"":0,""startTime"":48}],""index"":2705}",eu-west-1,02c5a985-1665-41c9-ae70-27d2f21aaf6f__USAGE_DATA,0x0032005500040000E6AD,iotv2_prd_euexperience00320055_001_2022-04-28-04-08-57-767_utc_dl.csv,"4/28/2022, 9:39:01 AM"
011b0111,"{""recordIndex"":2638,""recordFormatVersion"":11,""recordSize"":89,""startTime"":1649557124,""expCredit"":2,""startBatteryGaugeLevel"":79,""endBatteryGaugeLevel"":79,""controlStartBatteryVoltage"":108,""controlStartTemperature2"":35,""controlInternalResistorIndicator"":0,""controlEndBatteryVoltage"":98,""controlEndTemperature2"":46,""controlStopReason"":0,""startReason"":1,""SKU"":8,""startTemp1"":34,""startTemp2"":34,""startDCDCVoltage"":null,""endTemp1"":53,""endTemp2"":53,""endDCDCVoltage"":null,""DCDCVoltageVariation"":null,""internalResistorIndicator"":6,""startConductance"":3903,""firstValleyConductance"":3476,""firstDeltaScurveConductance"":525,""lastDeltaScurveConductance"":506,""preheatSlopeTime"":33,""outOfRangeRegulation"":0,""driftCompensationError"":24,""heatingDuration"":110,""pauseDuration"":0,""pauseTimeStamp"":0,""pauseEnergy"":0,""heatingEnergy"":586,""engineStopReason"":8,""heatingProfile"":1414541876,""startBatteryVoltage"":null,""endBatteryVoltage"":null,""batteryVoltageVariation"":null,""lastValleyConductance"":3529,""firstHillConductance"":4014,""calibrationDuration"":17,""hotAlarmTreated"":0,""maximumDeltaSvariation"":3,""validScurveDetected"":2,""coolingSequenceFailure"":0,""calibrationPulseFailure"":0,""applicationVersion"":""100.15.1"",""puffCount"":14,""puffs"":[{""duration"":1,""energy"":1,""startTime"":29},{""duration"":3,""energy"":2,""startTime"":33},{""duration"":3,""energy"":2,""startTime"":40},{""duration"":2,""energy"":3,""startTime"":47},{""duration"":1,""energy"":3,""startTime"":52},{""duration"":1,""energy"":3,""startTime"":58},{""duration"":2,""energy"":3,""startTime"":65},{""duration"":0,""energy"":3,""startTime"":70},{""duration"":0,""energy"":8,""startTime"":72},{""duration"":2,""energy"":4,""startTime"":91},{""duration"":5,""energy"":3,""startTime"":96},{""duration"":0,""energy"":5,""startTime"":99},{""duration"":4,""energy"":4,""startTime"":107},{""duration"":0,""energy"":0,""startTime"":109}],""index"":2638}",eu-west-1,02c5a985-1665-41c9-ae70-27d2f21aaf6f__USAGE_DATA,0x0032005500040000E6AD,iotv2_prd_euexperience00320055_001_2022-04-28-04-08-57-767_utc_dl.csv,"4/28/2022, 9:39:01 AM"
011b0111,"{""recordIndex"":2708,""recordFormatVersion"":11,""recordSize"":89,""startTime"":1649894628,""expCredit"":2,""startBatteryGaugeLevel"":87,""endBatteryGaugeLevel"":87,""controlStartBatteryVoltage"":108,""controlStartTemperature2"":26,""controlInternalResistorIndicator"":0,""controlEndBatteryVoltage"":102,""controlEndTemperature2"":37,""controlStopReason"":0,""startReason"":1,""SKU"":8,""startTemp1"":25,""startTemp2"":25,""startDCDCVoltage"":null,""endTemp1"":44,""endTemp2"":42,""endDCDCVoltage"":null,""DCDCVoltageVariation"":null,""internalResistorIndicator"":10,""startConductance"":3984,""firstValleyConductance"":3509,""firstDeltaScurveConductance"":527,""lastDeltaScurveConductance"":547,""preheatSlopeTime"":32,""outOfRangeRegulation"":0,""driftCompensationError"":0,""heatingDuration"":61,""pauseDuration"":0,""pauseTimeStamp"":0,""pauseEnergy"":0,""heatingEnergy"":383,""engineStopReason"":8,""heatingProfile"":1414541876,""startBatteryVoltage"":null,""endBatteryVoltage"":null,""batteryVoltageVariation"":null,""lastValleyConductance"":3517,""firstHillConductance"":4052,""calibrationDuration"":18,""hotAlarmTreated"":0,""maximumDeltaSvariation"":3,""validScurveDetected"":2,""coolingSequenceFailure"":0,""calibrationPulseFailure"":0,""applicationVersion"":""100.15.1"",""puffCount"":14,""puffs"":[{""duration"":3,""energy"":3,""startTime"":23},{""duration"":0,""energy"":2,""startTime"":28},{""duration"":2,""energy"":3,""startTime"":30},{""duration"":1,""energy"":3,""startTime"":33},{""duration"":0,""energy"":4,""startTime"":35},{""duration"":0,""energy"":1,""startTime"":38},{""duration"":0,""energy"":1,""startTime"":40},{""duration"":3,""energy"":3,""startTime"":45},{""duration"":3,""energy"":3,""startTime"":48},{""duration"":4,""energy"":4,""startTime"":53},{""duration"":1,""energy"":3,""startTime"":56},{""duration"":2,""energy"":3,""startTime"":57},{""duration"":0,""energy"":1,""startTime"":59},{""duration"":0,""energy"":0,""startTime"":60}],""index"":2708}",eu-west-1,02c5a985-1665-41c9-ae70-27d2f21aaf6f__USAGE_DATA,0x0032005500040000E6AD,iotv2_prd_euexperience00320055_001_2022-04-28-04-08-57-767_utc_dl.csv,"4/28/2022, 9:39:01 AM"
011b0111,"{""recordIndex"":2640,""recordFormatVersion"":11,""recordSize"":89,""startTime"":1649560431,""expCredit"":2,""startBatteryGaugeLevel"":84,""endBatteryGaugeLevel"":84,""controlStartBatteryVoltage"":109,""controlStartTemperature2"":31,""controlInternalResistorIndicator"":0,""controlEndBatteryVoltage"":101,""controlEndTemperature2"":38,""controlStopReason"":0,""startReason"":1,""SKU"":8,""startTemp1"":30,""startTemp2"":30,""startDCDCVoltage"":null,""endTemp1"":44,""endTemp2"":42,""endDCDCVoltage"":null,""DCDCVoltageVariation"":null,""internalResistorIndicator"":9,""startConductance"":4024,""firstValleyConductance"":3533,""firstDeltaScurveConductance"":487,""lastDeltaScurveConductance"":472,""preheatSlopeTime"":36,""outOfRangeRegulation"":0,""driftCompensationError"":0,""heatingDuration"":68,""pauseDuration"":0,""pauseTimeStamp"":0,""pauseEnergy"":0,""heatingEnergy"":448,""engineStopReason"":8,""heatingProfile"":1414541876,""startBatteryVoltage"":null,""endBatteryVoltage"":null,""batteryVoltageVariation"":null,""lastValleyConductance"":3559,""firstHillConductance"":4038,""calibrationDuration"":17,""hotAlarmTreated"":0,""maximumDeltaSvariation"":3,""validScurveDetected"":2,""coolingSequenceFailure"":0,""calibrationPulseFailure"":0,""applicationVersion"":""100.15.1"",""puffCount"":14,""puffs"":[{""duration"":1,""energy"":2,""startTime"":25},{""duration"":2,""energy"":2,""startTime"":34},{""duration"":0,""energy"":4,""startTime"":39},{""duration"":0,""energy"":2,""startTime"":41},{""duration"":0,""energy"":2,""startTime"":42},{""duration"":1,""energy"":2,""startTime"":44},{""duration"":3,""energy"":3,""startTime"":47},{""duration"":1,""energy"":3,""startTime"":50},{""duration"":2,""energy"":3,""startTime"":52},{""duration"":1,""energy"":3,""startTime"":55},{""duration"":3,""energy"":3,""startTime"":58},{""duration"":1,""energy"":4,""startTime"":61},{""duration"":0,""energy"":0,""startTime"":63},{""duration"":0,""energy"":0,""startTime"":66}],""index"":2640}",eu-west-1,02c5a985-1665-41c9-ae70-27d2f21aaf6f__USAGE_DATA,0x0032005500040000E6AD,iotv2_prd_euexperience00320055_001_2022-04-28-04-08-57-767_utc_dl.csv,"4/28/2022, 9:39:01 AM"
011b0111,"{""recordIndex"":2707,""recordFormatVersion"":11,""recordSize"":89,""startTime"":1649890301,""expCredit"":2,""startBatteryGaugeLevel"":86,""endBatteryGaugeLevel"":86,""controlStartBatteryVoltage"":109,""controlStartTemperature2"":25,""controlInternalResistorIndicator"":0,""controlEndBatteryVoltage"":101,""controlEndTemperature2"":37,""controlStopReason"":0,""startReason"":1,""SKU"":8,""startTemp1"":24,""startTemp2"":23,""startDCDCVoltage"":null,""endTemp1"":43,""endTemp2"":39,""endDCDCVoltage"":null,""DCDCVoltageVariation"":null,""internalResistorIndicator"":11,""startConductance"":3913,""firstValleyConductance"":3481,""firstDeltaScurveConductance"":543,""lastDeltaScurveConductance"":543,""preheatSlopeTime"":37,""outOfRangeRegulation"":2,""driftCompensationError"":105,""heatingDuration"":61,""pauseDuration"":0,""pauseTimeStamp"":0,""pauseEnergy"":0,""heatingEnergy"":390,""engineStopReason"":8,""heatingProfile"":1414541876,""startBatteryVoltage"":null,""endBatteryVoltage"":null,""batteryVoltageVariation"":null,""lastValleyConductance"":3519,""firstHillConductance"":4028,""calibrationDuration"":19,""hotAlarmTreated"":0,""maximumDeltaSvariation"":5,""validScurveDetected"":4,""coolingSequenceFailure"":0,""calibrationPulseFailure"":0,""applicationVersion"":""100.15.1"",""puffCount"":14,""puffs"":[{""duration"":3,""energy"":3,""startTime"":20},{""duration"":0,""energy"":1,""startTime"":26},{""duration"":0,""energy"":0,""startTime"":28},{""duration"":0,""energy"":2,""startTime"":31},{""duration"":0,""energy"":2,""startTime"":34},{""duration"":0,""energy"":0,""startTime"":35},{""duration"":0,""energy"":8,""startTime"":37},{""duration"":1,""energy"":2,""startTime"":42},{""duration"":0,""energy"":5,""startTime"":45},{""duration"":0,""energy"":3,""startTime"":48},{""duration"":0,""energy"":1,""startTime"":49},{""duration"":0,""energy"":2,""startTime"":53},{""duration"":0,""energy"":2,""startTime"":57},{""duration"":0,""energy"":0,""startTime"":59}],""index"":2707}",eu-west-1,02c5a985-1665-41c9-ae70-27d2f21aaf6f__USAGE_DATA,0x0032005500040000E6AD,iotv2_prd_euexperience00320055_001_2022-04-28-04-08-57-767_utc_dl.csv,"4/28/2022, 9:39:01 AM"
011b0111,"{""recordIndex"":2641,""recordFormatVersion"":11,""recordSize"":89,""startTime"":1649568123,""expCredit"":2,""startBatteryGaugeLevel"":81,""endBatteryGaugeLevel"":81,""controlStartBatteryVoltage"":108,""controlStartTemperature2"":27,""controlInternalResistorIndicator"":0,""controlEndBatteryVoltage"":102,""controlEndTemperature2"":43,""controlStopReason"":0,""startReason"":1,""SKU"":8,""startTemp1"":26,""startTemp2"":26,""startDCDCVoltage"":null,""endTemp1"":51,""endTemp2"":50,""endDCDCVoltage"":null,""DCDCVoltageVariation"":null,""internalResistorIndicator"":9,""startConductance"":3998,""firstValleyConductance"":3538,""firstDeltaScurveConductance"":587,""lastDeltaScurveConductance"":593,""preheatSlopeTime"":32,""outOfRangeRegulation"":0,""driftCompensationError"":7,""heatingDuration"":97,""pauseDuration"":0,""pauseTimeStamp"":0,""pauseEnergy"":0,""heatingEnergy"":528,""engineStopReason"":8,""heatingProfile"":1414541876,""startBatteryVoltage"":null,""endBatteryVoltage"":null,""batteryVoltageVariation"":null,""lastValleyConductance"":3566,""firstHillConductance"":4142,""calibrationDuration"":17,""hotAlarmTreated"":0,""maximumDeltaSvariation"":1,""validScurveDetected"":2,""coolingSequenceFailure"":0,""calibrationPulseFailure"":0,""applicationVersion"":""100.15.1"",""puffCount"":14,""puffs"":[{""duration"":3,""energy"":2,""startTime"":14},{""duration"":3,""energy"":2,""startTime"":27},{""duration"":1,""energy"":0,""startTime"":28},{""duration"":2,""energy"":2,""startTime"":33},{""duration"":3,""energy"":2,""startTime"":35},{""duration"":2,""energy"":3,""startTime"":41},{""duration"":2,""energy"":1,""startTime"":43},{""duration"":6,""energy"":4,""startTime"":61},{""duration"":7,""energy"":3,""startTime"":68},{""duration"":3,""energy"":4,""startTime"":72},{""duration"":5,""energy"":4,""startTime"":78},{""duration"":0,""energy"":7,""startTime"":80},{""duration"":8,""energy"":4,""startTime"":89},{""duration"":0,""energy"":0,""startTime"":94}],""index"":2641}",eu-west-1,02c5a985-1665-41c9-ae70-27d2f21aaf6f__USAGE_DATA,0x0032005500040000E6AD,iotv2_prd_euexperience00320055_001_2022-04-28-04-08-57-767_utc_dl.csv,"4/28/2022, 9:39:01 AM"
011b0111,"{""recordIndex"":2642,""recordFormatVersion"":11,""recordSize"":89,""startTime"":1649568993,""expCredit"":2,""startBatteryGaugeLevel"":82,""endBatteryGaugeLevel"":82,""controlStartBatteryVoltage"":109,""controlStartTemperature2"":34,""controlInternalResistorIndicator"":0,""controlEndBatteryVoltage"":102,""controlEndTemperature2"":43,""controlStopReason"":0,""startReason"":1,""SKU"":8,""startTemp1"":33,""startTemp2"":33,""startDCDCVoltage"":null,""endTemp1"":50,""endTemp2"":50,""endDCDCVoltage"":null,""DCDCVoltageVariation"":null,""internalResistorIndicator"":8,""startConductance"":3941,""firstValleyConductance"":3512,""firstDeltaScurveConductance"":513,""lastDeltaScurveConductance"":521,""preheatSlopeTime"":33,""outOfRangeRegulation"":0,""driftCompensationError"":22,""heatingDuration"":91,""pauseDuration"":0,""pauseTimeStamp"":0,""pauseEnergy"":0,""heatingEnergy"":498,""engineStopReason"":8,""heatingProfile"":1414541876,""startBatteryVoltage"":null,""endBatteryVoltage"":null,""batteryVoltageVariation"":null,""lastValleyConductance"":3526,""firstHillConductance"":4027,""calibrationDuration"":18,""hotAlarmTreated"":0,""maximumDeltaSvariation"":1,""validScurveDetected"":2,""coolingSequenceFailure"":0,""calibrationPulseFailure"":0,""applicationVersion"":""100.15.1"",""puffCount"":14,""puffs"":[{""duration"":2,""energy"":3,""startTime"":19},{""duration"":3,""energy"":4,""startTime"":31},{""duration"":0,""energy"":6,""startTime"":34},{""duration"":2,""energy"":2,""startTime"":40},{""duration"":2,""energy"":3,""startTime"":47},{""duration"":2,""energy"":3,""startTime"":54},{""duration"":1,""energy"":3,""startTime"":63},{""duration"":1,""energy"":3,""startTime"":65},{""duration"":3,""energy"":3,""startTime"":69},{""duration"":2,""energy"":3,""startTime"":75},{""duration"":3,""energy"":3,""startTime"":78},{""duration"":2,""energy"":4,""startTime"":80},{""duration"":5,""energy"":3,""startTime"":84},{""duration"":0,""energy"":0,""startTime"":89}],""index"":2642}",eu-west-1,02c5a985-1665-41c9-ae70-27d2f21aaf6f__USAGE_DATA,0x0032005500040000E6AD,iotv2_prd_euexperience00320055_001_2022-04-28-04-08-57-767_utc_dl.csv,"4/28/2022, 9:39:01 AM"
011b0111,"{""recordIndex"":2643,""recordFormatVersion"":11,""recordSize"":89,""startTime"":1649570308,""expCredit"":2,""startBatteryGaugeLevel"":79,""endBatteryGaugeLevel"":79,""controlStartBatteryVoltage"":109,""controlStartTemperature2"":34,""controlInternalResistorIndicator"":0,""controlEndBatteryVoltage"":98,""controlEndTemperature2"":46,""controlStopReason"":0,""startReason"":1,""SKU"":8,""startTemp1"":33,""startTemp2"":33,""startDCDCVoltage"":null,""endTemp1"":53,""endTemp2"":54,""endDCDCVoltage"":null,""DCDCVoltageVariation"":null,""internalResistorIndicator"":8,""startConductance"":3952,""firstValleyConductance"":3493,""firstDeltaScurveConductance"":518,""lastDeltaScurveConductance"":498,""preheatSlopeTime"":33,""outOfRangeRegulation"":0,""driftCompensationError"":47,""heatingDuration"":112,""pauseDuration"":0,""pauseTimeStamp"":0,""pauseEnergy"":0,""heatingEnergy"":611,""engineStopReason"":8,""heatingProfile"":1414541876,""startBatteryVoltage"":null,""endBatteryVoltage"":null,""batteryVoltageVariation"":null,""lastValleyConductance"":3570,""firstHillConductance"":4020,""calibrationDuration"":18,""hotAlarmTreated"":0,""maximumDeltaSvariation"":3,""validScurveDetected"":2,""coolingSequenceFailure"":0,""calibrationPulseFailure"":0,""applicationVersion"":""100.15.1"",""puffCount"":14,""puffs"":[{""duration"":1,""energy"":0,""startTime"":20},{""duration"":3,""energy"":3,""startTime"":30},{""duration"":3,""energy"":3,""startTime"":34},{""duration"":5,""energy"":4,""startTime"":45},{""duration"":4,""energy"":3,""startTime"":53},{""duration"":6,""energy"":4,""startTime"":61},{""duration"":3,""energy"":4,""startTime"":71},{""duration"":4,""energy"":4,""startTime"":82},{""duration"":5,""energy"":3,""startTime"":87},{""duration"":0,""energy"":7,""startTime"":89},{""duration"":4,""energy"":3,""startTime"":98},{""duration"":1,""energy"":7,""startTime"":100},{""duration"":6,""energy"":3,""startTime"":109},{""duration"":0,""energy"":0,""startTime"":111}],""index"":2643}",eu-west-1,02c5a985-1665-41c9-ae70-27d2f21aaf6f__USAGE_DATA,0x0032005500040000E6AD,iotv2_prd_euexperience00320055_001_2022-04-28-04-08-57-767_utc_dl.csv,"4/28/2022, 9:39:01 AM"
011b0111,"{""recordIndex"":2639,""recordFormatVersion"":11,""recordSize"":89,""startTime"":1649558818,""expCredit"":2,""startBatteryGaugeLevel"":79,""endBatteryGaugeLevel"":79,""controlStartBatteryVoltage"":110,""controlStartTemperature2"":33,""controlInternalResistorIndicator"":0,""controlEndBatteryVoltage"":102,""controlEndTemperature2"":44,""controlStopReason"":0,""startReason"":1,""SKU"":8,""startTemp1"":32,""startTemp2"":32,""startDCDCVoltage"":null,""endTemp1"":51,""endTemp2"":51,""endDCDCVoltage"":null,""DCDCVoltageVariation"":null,""internalResistorIndicator"":9,""startConductance"":3848,""firstValleyConductance"":3432,""firstDeltaScurveConductance"":545,""lastDeltaScurveConductance"":547,""preheatSlopeTime"":32,""outOfRangeRegulation"":0,""driftCompensationError"":39,""heatingDuration"":115,""pauseDuration"":0,""pauseTimeStamp"":0,""pauseEnergy"":0,""heatingEnergy"":611,""engineStopReason"":8,""heatingProfile"":1414541876,""startBatteryVoltage"":null,""endBatteryVoltage"":null,""batteryVoltageVariation"":null,""lastValleyConductance"":3475,""firstHillConductance"":3981,""calibrationDuration"":19,""hotAlarmTreated"":0,""maximumDeltaSvariation"":0,""validScurveDetected"":2,""coolingSequenceFailure"":0,""calibrationPulseFailure"":0,""applicationVersion"":""100.15.1"",""puffCount"":14,""puffs"":[{""duration"":0,""energy"":1,""startTime"":39},{""duration"":2,""energy"":3,""startTime"":70},{""duration"":1,""energy"":2,""startTime"":73},{""duration"":0,""energy"":0,""startTime"":76},{""duration"":1,""energy"":2,""startTime"":78},{""duration"":0,""energy"":2,""startTime"":81},{""duration"":0,""energy"":2,""startTime"":90},{""duration"":0,""energy"":8,""startTime"":92},{""duration"":3,""energy"":3,""startTime"":97},{""duration"":1,""energy"":4,""startTime"":106},{""duration"":1,""energy"":2,""startTime"":107},{""duration"":1,""energy"":2,""startTime"":109},{""duration"":1,""energy"":3,""startTime"":111},{""duration"":0,""energy"":0,""startTime"":113}],""index"":2639}",eu-west-1,02c5a985-1665-41c9-ae70-27d2f21aaf6f__USAGE_DATA,0x0032005500040000E6AD,iotv2_prd_euexperience00320055_001_2022-04-28-04-08-57-767_utc_dl.csv,"4/28/2022, 9:39:01 AM"
